Pavarde        Vardas         vidurkis            mediana             
Vardas7642     Pavarde7642    7.5                 7.4                 
Vardas6414     Pavarde6414    7.5                 7.4                 
Vardas1936     Pavarde1936    7.5                 7.4                 
Vardas6381     Pavarde6381    7.5                 7                   
Vardas7803     Pavarde7803    7.5                 7.8                 
Vardas3801     Pavarde3801    7.5                 7                   
Vardas8716     Pavarde8716    7.5                 7.4                 
Vardas8670     Pavarde8670    7.5                 7                   
Vardas6446     Pavarde6446    7.5                 7                   
Vardas7097     Pavarde7097    7.5                 7.4                 
Vardas7840     Pavarde7840    7.5                 7                   
Vardas1082     Pavarde1082    7.5                 7                   
Vardas2464     Pavarde2464    7.5                 8.6                 
Vardas8602     Pavarde8602    7.5                 7                   
Vardas1035     Pavarde1035    7.5                 7.8                 
Vardas6376     Pavarde6376    7.5                 7.8                 
Vardas7921     Pavarde7921    7.5                 7.4                 
Vardas1475     Pavarde1475    7.5                 7                   
Vardas8013     Pavarde8013    7.5                 7.4                 
Vardas1095     Pavarde1095    7.5                 7.4                 
Vardas6348     Pavarde6348    7.5                 7                   
Vardas585      Pavarde585     7.5                 6.6                 
Vardas7367     Pavarde7367    7.5                 7                   
Vardas5538     Pavarde5538    7.5                 7.8                 
Vardas2677     Pavarde2677    7.5                 6.6                 
Vardas9904     Pavarde9904    7.5                 7.4                 
Vardas3442     Pavarde3442    7.5                 7.4                 
Vardas9885     Pavarde9885    7.5                 7.4                 
Vardas9875     Pavarde9875    7.5                 7.4                 
Vardas8053     Pavarde8053    7.5                 7.4                 
Vardas6066     Pavarde6066    7.5                 7.8                 
Vardas8064     Pavarde8064    7.5                 7.4                 
Vardas8074     Pavarde8074    7.5                 7.8                 
Vardas496      Pavarde496     7.5                 7.4                 
Vardas9808     Pavarde9808    7.5                 7.8                 
Vardas7603     Pavarde7603    7.5                 7                   
Vardas4378     Pavarde4378    7.5                 8.2                 
Vardas1568     Pavarde1568    7.5                 7.4                 
Vardas425      Pavarde425     7.5                 7.4                 
Vardas6098     Pavarde6098    7.5                 7                   
Vardas420      Pavarde420     7.5                 7.4                 
Vardas9545     Pavarde9545    7.5                 6.6                 
Vardas5340     Pavarde5340    7.5                 7.4                 
Vardas8150     Pavarde8150    7.5                 7                   
Vardas377      Pavarde377     7.5                 7.8                 
Vardas2745     Pavarde2745    7.5                 7.4                 
Vardas1638     Pavarde1638    7.5                 7.4                 
Vardas9417     Pavarde9417    7.5                 7.4                 
Vardas5680     Pavarde5680    7.5                 8.2                 
Vardas5261     Pavarde5261    7.5                 7.4                 
Vardas42       Pavarde42      7.4                 6.8                 
Vardas8489     Pavarde8489    7.4                 7.2                 
Vardas6896     Pavarde6896    7.4                 7.2                 
Vardas4500     Pavarde4500    7.4                 7.2                 
Vardas5720     Pavarde5720    7.4                 7.2                 
Vardas1428     Pavarde1428    7.4                 7.6                 
Vardas2391     Pavarde2391    7.4                 6.8                 
Vardas4193     Pavarde4193    7.4                 6.8                 
Vardas9290     Pavarde9290    7.4                 7.6                 
Vardas6525     Pavarde6525    7.4                 7.2                 
Vardas7832     Pavarde7832    7.4                 7.6                 
Vardas5770     Pavarde5770    7.4                 7.6                 
Vardas82       Pavarde82      7.4                 7.2                 
Vardas5220     Pavarde5220    7.4                 7.2                 
Vardas411      Pavarde411     7.4                 7.2                 
Vardas5223     Pavarde5223    7.4                 6.8                 
Vardas8505     Pavarde8505    7.4                 7.6                 
Vardas9600     Pavarde9600    7.4                 7.2                 
Vardas1170     Pavarde1170    7.4                 7.6                 
Vardas1301     Pavarde1301    7.4                 7.6                 
Vardas1112     Pavarde1112    7.4                 7.2                 
Vardas9355     Pavarde9355    7.4                 7.2                 
Vardas6873     Pavarde6873    7.4                 7.2                 
Vardas2732     Pavarde2732    7.4                 7.6                 
Vardas4863     Pavarde4863    7.4                 8                   
Vardas7993     Pavarde7993    7.4                 7.6                 
